"Name","State","Notes","User","Tags","Created","Runtime","Sweep","Epoch","Step","Test action ppl","Test loss","Test ppl","Test word ppl","Valid action ppl","Valid loss","Valid ppl","Valid word ppl","architecture","data","fold","lang","total_epoch","traversal","model_path"
"daily-jazz-587","finished","-","kuribayashi4","","2023-06-08T07:40:17.000Z","1574","","11","11","1.063805898160302","78659.65758943558","1.8559802283103572","6.646193701080321","1.0654463814094235","77498.12907671928","1.8506436442315088","6.601560482608439","RNNG","basic","0","1101111","10","in_order",""
"smart-snowball-586","finished","-","kuribayashi4","","2023-06-08T07:32:09.000Z","555","","11","11","1.0621508295120765","78699.30181217194","1.8672352572572968","6.644376762277405","1.064018653705782","82746.66596412659","1.874862366680603","6.684824639307875","RNNG","basic","20000","1110111","10","top_down",""
"ethereal-elevator-585","finished","-","kuribayashi4","","2023-06-08T07:31:34.000Z","1618","","11","11","1.0444396432053575","77770.65923309326","1.8430536361249632","6.774363373633314","1.0457136983040345","76688.56670665741","1.838782186181437","6.747181910468349","RNNG","basic","0","0101110","10","in_order",""
"worldly-feather-584","finished","-","kuribayashi4","","2023-06-08T07:22:37.000Z","542","","11","11","1.0961952705643043","78845.78823184967","1.869406866997886","6.212511610452027","1.0993592321151386","83069.62720394135","1.8794673890296272","6.261814772931982","RNNG","basic","20000","1110101","10","top_down",""
"sparkling-durian-583","finished","-","kuribayashi4","","2023-06-08T07:13:26.000Z","1584","","11","11","1.047784232535711","76075.96789479256","1.818660637650932","6.436318895445763","1.0483168444492066","75101.19705438614","1.8157447595502472","6.434989805842854","RNNG","basic","0","1101110","10","in_order",""
"noble-bird-582","finished","-","kuribayashi4","","2023-06-08T07:12:55.000Z","554","","11","11","1.0529204399944978","77873.07401561737","1.8550338765740768","6.633301077271407","1.0552403070079373","82078.7671380043","1.8653747304915929","6.6990993393610845","RNNG","basic","20000","1110011","10","top_down",""
"exalted-cloud-581","finished","-","kuribayashi4","","2023-06-08T07:04:20.000Z","1602","","11","11","1.0510635588940065","78775.58555030823","1.857672562053456","6.852846146587337","1.052108952869169","77800.99357402325","1.8551007618587672","6.850133037876389","RNNG","basic","0","0101101","10","in_order",""
"proud-universe-580","finished","-","kuribayashi4","","2023-06-08T07:03:18.000Z","551","","11","11","1.069059309028359","78553.0856513977","1.8650701697007497","6.5235185344276445","1.0709725726585266","82648.37025403976","1.87346303401907","6.571869536628221","RNNG","basic","20000","1110001","10","top_down",""
"vague-waterfall-579","finished","-","kuribayashi4","","2023-06-08T06:53:45.000Z","545","","11","11","1.0617224103274148","79099.79890441895","1.873178474489554","6.719449690960629","1.0637759583043265","83333.8593492508","1.8832434194715149","6.785730454471939","RNNG","basic","20000","1101111","10","top_down",""
"absurd-jazz-578","finished","-","kuribayashi4","","2023-06-08T06:46:13.000Z","1607","","11","11","1.0546234574729","79603.98128604889","1.8698106019435292","6.94730795705362","1.0554582678519546","78503.33323225379","1.865478126073981","6.926637581664956","RNNG","basic","0","1101101","10","in_order",""
"cosmic-water-577","finished","-","kuribayashi4","","2023-06-08T06:44:05.000Z","550","","11","11","1.094946524692343","78462.60051727295","1.8637315738672944","6.167221481157105","1.0974377149078425","82535.48828411102","1.8718573404528631","6.204242951137599","RNNG","basic","20000","1101101","10","top_down",""
"resilient-cherry-576","finished","-","kuribayashi4","","2023-06-08T06:36:49.000Z","1608","","11","11","1.0373206015685352","79246.56165504456","1.864563825898024","7.14933696350328","1.037608565611305","78198.00039696693","1.860959591174028","7.146698212922645","RNNG","basic","0","0101100","10","in_order",""
"fragrant-wave-575","finished","-","kuribayashi4","","2023-06-08T06:34:17.000Z","556","","11","11","1.053825596201953","78100.0724196434","1.858378126940656","6.6593567531710685","1.0561128293330615","82200.79682588577","1.8671045947318872","6.706823079426633","RNNG","basic","20000","1101011","10","top_down",""
"wild-sunset-574","finished","-","kuribayashi4","","2023-06-08T06:24:40.000Z","546","","11","11","1.067408197711169","78305.36520004272","1.8614077910817293","6.504559761092148","1.0695902677386817","82359.04940891266","1.86935033560879","6.5441215932518375","RNNG","basic","20000","1101001","10","top_down",""
"deep-sun-573","finished","-","kuribayashi4","","2023-06-08T06:19:38.000Z","1568","","11","11","1.036843538709261","75899.29865169525","1.8161363572857048","6.562965603225862","1.036828374324282","74715.07019656152","1.810184699300847","6.533881139176798","RNNG","basic","0","1101100","10","in_order",""
"peach-butterfly-572","finished","-","kuribayashi4","","2023-06-08T06:15:00.000Z","555","","11","11","1.0609197609483252","78435.31632852554","1.8633281325681144","6.616540758304696","1.0629377815784624","82554.22052669525","1.8721237026291315","6.6683904664251195","RNNG","basic","20000","1100111","10","top_down",""
"pleasant-sponge-571","finished","-","kuribayashi4","","2023-06-08T06:09:35.000Z","1598","","11","11","1.050698135862543","78212.12395954132","1.8494615167009136","6.759020362226849","1.0521913050988996","77209.63085651398","1.8464079077732745","6.743453344603802","RNNG","basic","0","0101011","10","in_order",""
"ruby-forest-570","finished","-","kuribayashi4","","2023-06-08T06:05:10.000Z","563","","11","11","1.0922854962094553","78389.80341243744","1.8626553440946163","6.1894469255991185","1.0948700960824584","82498.20020866394","1.8713272373460792","6.231215010545964","RNNG","basic","20000","1100101","10","top_down",""
"playful-night-569","finished","-","kuribayashi4","","2023-06-08T05:55:38.000Z","545","","11","11","1.0555955508057946","77892.45223760605","1.8553191308195296","6.598836223788153","1.057820137497716","82034.43335962296","1.864746662228784","6.655214519654832","RNNG","basic","20000","1100011","10","top_down",""
"different-violet-568","finished","-","kuribayashi4","","2023-06-08T05:52:56.000Z","1574","","11","11","1.0551027362009315","78551.366284132","1.8544007683547283","6.7535606578787855","1.056386181128435","77477.6127910614","1.850342103054743","6.72908026063236","RNNG","basic","0","1101011","10","in_order",""
"feasible-glitter-567","finished","-","kuribayashi4","","2023-06-08T05:45:56.000Z","552","","11","11","1.0677461614007788","78339.16825914383","1.8619071223149275","6.505596872951005","1.070096766552408","82578.15393161774","1.8724640776210255","6.572564039643246","RNNG","basic","20000","1100001","10","top_down",""
"honest-meadow-566","finished","-","kuribayashi4","","2023-06-08T05:42:11.000Z","1605","","11","11","1.0353634511783465","77904.79781222343","1.844998312066973","6.935280882649541","1.0368915862115726","76874.51259160042","1.8414998646443617","6.91379131209147","RNNG","basic","0","0101010","10","in_order",""
"upbeat-haze-565","finished","-","kuribayashi4","","2023-06-08T05:36:21.000Z","552","","11","11","1.1229903135198915","78267.71884918213","1.8608518452156504","5.796904003096454","1.12519554463314","82365.20076560974","1.869437683192209","5.841453099188032","RNNG","basic","20000","1011111","10","top_down",""
"rosy-donkey-564","finished","-","kuribayashi4","","2023-06-08T05:26:43.000Z","549","","11","11","1.1566340623526812","78706.25323867798","1.867338252676089","5.486099287061809","1.159072106767848","82689.10657119751","1.8740428273578529","5.5090470433375165","RNNG","basic","20000","1011101","10","top_down",""
"stilted-night-563","finished","-","kuribayashi4","","2023-06-08T05:26:12.000Z","1577","","11","11","1.037769097566433","75757.42371273041","1.814111760691601","6.52555229914586","1.0385214566335028","74697.25474357605","1.8099285757553432","6.506329798795712","RNNG","basic","0","1101010","10","in_order",""
"dandy-rain-562","finished","-","kuribayashi4","","2023-06-08T05:16:55.000Z","558","","11","11","1.1219228177316871","78985.96128082275","1.871487247865267","5.917920660335067","1.1245486341021178","83095.9260559082","1.8798428753335057","5.955274231506344","RNNG","basic","20000","1011011","10","top_down",""
"prime-wind-561","finished","-","kuribayashi4","","2023-06-08T05:14:52.000Z","1600","","11","11","1.02756281343337","78890.38073721528","1.8593498799604895","7.23885752931763","1.0282650140622616","77782.00088089705","1.85482093991399","7.2179519119481395","RNNG","basic","0","0101001","10","in_order",""
"dry-dew-560","finished","-","kuribayashi4","","2023-06-08T05:07:21.000Z","548","","11","11","1.130857147981893","78398.19733428955","1.8627794078271251","5.72580099720985","1.1327453711777085","82468.51828575134","1.8709053738465884","5.769109445047366","RNNG","basic","20000","1011001","10","top_down",""
"light-brook-559","finished","-","kuribayashi4","","2023-06-08T04:59:30.000Z","1575","","11","11","1.0286628155510569","78893.40185707808","1.8593940431854743","7.221692384201785","1.0288111925790655","77762.28353464603","1.854530486210033","7.205400269934241","RNNG","basic","0","1101001","10","in_order",""
"lucky-totem-558","finished","-","kuribayashi4","","2023-06-08T04:57:47.000Z","546","","11","11","1.1232188807637606","78098.79630470276","1.8583593097564852","5.769065244453748","1.1256681975874143","82082.27665424347","1.8654244581799215","5.79540327479695","RNNG","basic","20000","1010111","10","top_down",""
"sleek-capybara-557","finished","-","kuribayashi4","","2023-06-08T04:47:57.000Z","559","","11","11","1.1559171363509215","78209.94361305237","1.8599989671626629","5.4238944296431235","1.1584886842771027","82218.10869407654","1.8673501336150184","5.451631497226586","RNNG","basic","20000","1010101","10","top_down",""
"deep-oath-556","finished","-","kuribayashi4","","2023-06-08T04:47:00.000Z","1637","","11","11","1.0149803640002395","79516.76875950396","1.8685289970631105","7.567885232435032","1.0152678649700992","78340.4638697654","1.8630665045118788","7.542271214452416","RNNG","basic","0","0101000","10","in_order",""
"cool-sea-555","finished","-","kuribayashi4","","2023-06-08T04:37:50.000Z","568","","11","11","1.1178236892226112","77938.18113517761","1.8559924501822185","5.807796994984738","1.1203589963336826","82033.68001937866","1.8647359916272892","5.850208721449035","RNNG","basic","20000","1010011","10","top_down",""
"fancy-planet-554","finished","-","kuribayashi4","","2023-06-08T04:32:51.000Z","1573","","11","11","1.0157345015841677","76348.83162516356","1.8225662572169288","6.960289986077118","1.015584496597178","75139.8183471784","1.816301828164427","6.929790188551572","RNNG","basic","0","1101000","10","in_order",""
"earnest-valley-553","finished","-","kuribayashi4","","2023-06-08T04:27:43.000Z","567","","11","11","1.1312767045738483","78507.94785499573","1.8644023015789992","5.737238682841434","1.134023000887545","82628.53645706177","1.8731808077632164","5.777269544603529","RNNG","basic","20000","1010001","10","top_down",""
"smart-blaze-552","finished","-","kuribayashi4","","2023-06-08T04:19:10.000Z","1620","","11","11","1.0611914334198989","77791.78231430054","1.8433597322630697","6.535327529220067","1.0634385095422074","76794.49196100235","1.84032983698614","6.509024004639475","RNNG","basic","0","0100111","10","in_order",""
"devout-monkey-551","finished","-","kuribayashi4","","2023-06-08T04:18:00.000Z","551","","11","11","1.1239432391940514","76622.51655960083","1.8367176708808035","5.545520746327593","1.1264219629543712","80655.65024089813","1.8453189029648993","5.586801324505563","RNNG","basic","20000","1001111","10","top_down",""
"desert-grass-550","finished","-","kuribayashi4","","2023-06-08T04:07:55.000Z","572","","11","11","1.1560367752405016","78500.05439949036","1.8642855329581147","5.463351133971459","1.1586083638775806","82515.7698173523","1.8715769956546024","5.490494144320272","RNNG","basic","20000","1001101","10","top_down",""
"youthful-bee-549","finished","-","kuribayashi4","","2023-06-08T04:06:11.000Z","1573","","11","11","1.0628604005164823","75883.6741900444","1.8159132810088712","6.198060225940967","1.064031721177301","74758.26390981674","1.8108058234303612","6.162486447373672","RNNG","basic","0","1100111","10","in_order",""
"easy-cloud-548","finished","-","kuribayashi4","","2023-06-08T03:57:50.000Z","570","","11","11","1.1148302560503114","78394.31707382202","1.862722055825784","5.91207515331288","1.117174108171892","82466.4364976883","1.8708757893598436","5.950828209711987","RNNG","basic","20000","1001011","10","top_down",""
"unique-pine-547","finished","-","kuribayashi4","","2023-06-08T03:51:17.000Z","1634","","11","11","1.0578629349766824","77964.79156780243","1.845868736339244","6.612094343646386","1.059483347808008","76975.42289853096","1.84297639283297","6.596368489760142","RNNG","basic","0","0100110","10","in_order",""
"distinctive-silence-546","finished","-","kuribayashi4","","2023-06-08T03:48:06.000Z","556","","11","11","1.1297402580746234","78125.6226568222","1.858754922695243","5.69835045850784","1.1319059214409","82231.97665786743","1.8675468499693029","5.745129492329606","RNNG","basic","20000","1001001","10","top_down",""
"effortless-glitter-545","finished","-","kuribayashi4","","2023-06-08T03:39:20.000Z","1585","","11","11","1.059629179851847","76315.2779340744","1.822085536440714","6.311575719373292","1.0600132067997463","74999.66235542297","1.8142810508598437","6.255927668115216","RNNG","basic","0","1100110","10","in_order",""
"effortless-glitter-544","finished","-","kuribayashi4","","2023-06-08T03:38:15.000Z","561","","11","11","1.1238649130105065","78888.52553749084","1.8700409083258915","5.8801439764233425","1.1265678961974543","83034.30986881256","1.878963257795612","5.922346456640851","RNNG","basic","20000","1000111","10","top_down",""
"fearless-armadillo-543","finished","-","kuribayashi4","","2023-06-08T03:28:03.000Z","576","","11","11","1.1554841768318946","75558.75295066833","1.821279746642708","5.069743923523062","1.1585098522178767","79514.15148925781","1.8293878475584304","5.100003163962943","RNNG","basic","20000","1000101","10","top_down",""
"celestial-sun-542","finished","-","kuribayashi4","","2023-06-08T03:23:23.000Z","1624","","11","11","1.0530026083255164","78661.48903155327","1.856006951987447","6.803836371001997","1.0536551907242588","77586.28708404303","1.8519399190740655","6.788650352191297","RNNG","basic","0","0100101","10","in_order",""
"serene-sound-541","finished","-","kuribayashi4","","2023-06-08T03:20:33.000Z","306","","11","11","1.1244142826729764","78654.66653633118","2.230199833021086","9.64046605793529","1.120216995085326","78266.96129226685","2.2246989223052527","9.66751115775661","RNNG","less_marked","20000","111111","10","top_down",""
"visionary-brook-540","finished","-","kuribayashi4","","2023-06-08T03:17:57.000Z","571","","11","11","1.11851855976611","78431.72060966492","1.8632749705046727","5.8739665235904495","1.1206072522522443","82470.68460559845","1.870936160119204","5.910610194294694","RNNG","basic","20000","1000011","10","top_down",""
"dark-plasma-539","finished","-","kuribayashi4","","2023-06-08T03:15:09.000Z","308","","11","11","1.1346938835472726","78812.90973854065","2.2338016243979633","9.502730777173706","1.1306183421935088","78351.48110580444","2.2266207893293957","9.503810998906062","RNNG","less_marked","20000","111110","10","top_down",""
"cerulean-cosmos-538","finished","-","kuribayashi4","","2023-06-08T03:10:21.000Z","1579","","11","11","1.0544297361998236","78794.3811109066","1.857947087801759","6.806117359653219","1.0552372840643864","77749.20541405678","1.854337859179013","6.794209439576814","RNNG","basic","0","1100101","10","in_order",""
"helpful-sky-537","finished","-","kuribayashi4","","2023-06-08T03:09:45.000Z","308","","11","11","1.080682520624615","79482.96532392502","2.249117410589706","10.775427993062056","1.0770952765420514","79054.93099117279","2.2426808434214256","10.784561688462675","RNNG","less_marked","20000","111101","10","top_down",""
"swift-meadow-536","finished","-","kuribayashi4","","2023-06-08T03:07:47.000Z","578","","11","11","1.1292797014957616","78723.92834854126","1.8676001605325887","5.792261113931137","1.1317296700696695","82903.2668056488","1.877093887521777","5.842999731699534","RNNG","basic","20000","1000001","10","top_down",""
"devoted-violet-535","finished","-","kuribayashi4","","2023-06-08T03:04:23.000Z","307","","11","11","1.099478983316758","78958.13790225983","2.2371122977494307","10.212540121760911","1.0965010152927936","78511.79687595367","2.2302707169681972","10.200621388680164","RNNG","less_marked","20000","111100","10","top_down",""
"icy-galaxy-534","finished","-","kuribayashi4","","2023-06-08T02:58:59.000Z","308","","11","11","1.1249787350563434","78722.0278224945","2.2317323404049696","9.650907464467013","1.1205605652270674","78344.21052360535","2.2264554008104724","9.685146816780296","RNNG","less_marked","20000","111011","10","top_down",""
"ancient-flower-533","finished","-","kuribayashi4","","2023-06-08T02:57:40.000Z","566","","11","11","1.0610526318737874","77508.03825187683","1.849668608714208","6.458383567591442","1.0629229645772749","81543.05590581894","1.8577995556633944","6.504485383103184","RNNG","basic","20000","0111111","10","top_down",""
"azure-firebrand-532","finished","-","kuribayashi4","","2023-06-08T02:55:35.000Z","1619","","11","11","1.0506623793099057","79428.73943519592","1.8672362799965871","6.975775476259082","1.0504188345347654","78253.03914546967","1.8617732847629476","6.957578751431301","RNNG","basic","0","0100100","10","in_order",""
"leafy-durian-531","finished","-","kuribayashi4","","2023-06-08T02:53:35.000Z","308","","11","11","1.1342391057672845","78797.44838905334","2.2334494506202756","9.50617329639886","1.1307405180960788","78265.87270832062","2.2246741801917964","9.475542705704177","RNNG","less_marked","20000","111010","10","top_down",""
"easy-universe-530","finished","-","kuribayashi4","","2023-06-08T02:48:12.000Z","307","","11","11","1.079622835645384","79062.82282304764","2.2395017755550812","10.65386348084129","1.0760190518547594","78456.98027086258","2.2290220283545024","10.602247206979754","RNNG","less_marked","20000","111001","10","top_down",""
"scarlet-sunset-529","finished","-","kuribayashi4","","2023-06-08T02:47:36.000Z","569","","11","11","1.092493277507836","78333.89388847351","1.8618292016717035","6.17788534540408","1.0951471852056085","82451.40424251556","1.8706621784467807","6.220499880523715","RNNG","basic","20000","0111101","10","top_down",""
"noble-sunset-528","finished","-","kuribayashi4","","2023-06-08T02:43:33.000Z","1585","","11","11","1.050953914424532","76311.86289048195","1.8220366165218176","6.4310571303882345","1.0510489087995507","75157.40071737766","1.8165554906459864","6.405966464712307","RNNG","basic","0","1100100","10","in_order",""
"lucky-donkey-527","finished","-","kuribayashi4","","2023-06-08T02:42:48.000Z","308","","11","11","1.0993432015942972","79072.66057872772","2.2397264576590397","10.25273650012203","1.0962265282210917","78524.29974842072","2.230555622683085","10.210187535527178","RNNG","less_marked","20000","111000","10","top_down",""
"logical-oath-526","finished","-","kuribayashi4","","2023-06-08T02:37:52.000Z","548","","11","11","1.0536065191141497","77830.7024769783","1.8544103053993952","6.61635350165975","1.0556438693699282","81939.61945486069","1.8634041611963763","6.670441270044325","RNNG","basic","20000","0111011","10","top_down",""
"soft-breeze-525","finished","-","kuribayashi4","","2023-06-08T02:37:24.000Z","308","","11","11","1.1251680910532669","78759.8303155899","2.2325928297858297","9.659111887368498","1.1209046775868443","78276.00307655334","2.2249044410718213","9.657617393555135","RNNG","less_marked","20000","110111","10","top_down",""
"valiant-lake-524","finished","-","kuribayashi4","","2023-06-08T02:32:00.000Z","309","","11","11","1.1347360266294384","78686.35552787781","2.230920644384646","9.46357862513601","1.131134056647359","78235.77218437195","2.2239901429730407","9.459342471092375","RNNG","less_marked","20000","110110","10","top_down",""
"celestial-elevator-523","finished","-","kuribayashi4","","2023-06-08T02:27:24.000Z","585","","11","11","1.0692950670822663","78832.78962421417","1.8692140651342064","6.567482243491785","1.0710145049445312","82846.31136322021","1.8762819802683912","6.603423861295726","RNNG","basic","20000","0111001","10","top_down",""
"dutiful-vortex-522","finished","-","kuribayashi4","","2023-06-08T02:27:21.000Z","1642","","11","11","1.0538483779945986","78195.32021427155","1.8492172021983475","6.709882270932293","1.0568549253484274","77272.6512978077","1.8473323467744411","6.686155557741844","RNNG","basic","0","0100011","10","in_order",""
"dulcet-pine-521","finished","-","kuribayashi4","","2023-06-08T02:26:38.000Z","305","","11","11","1.0801363048800323","79453.69553089142","2.2484461885326175","10.776981604012008","1.076639273038438","78984.22015142441","2.241061262527791","10.769876538810871","RNNG","less_marked","20000","110101","10","top_down",""
"graceful-water-520","finished","-","kuribayashi4","","2023-06-08T02:21:15.000Z","307","","11","11","1.098971062871384","78934.9848690033","2.2365841643109707","10.215062046748656","1.0955211413359898","78267.1355600357","2.2247028832131264","10.140233433511144","RNNG","less_marked","20000","110100","10","top_down",""
"devout-plasma-519","finished","-","kuribayashi4","","2023-06-08T02:17:12.000Z","567","","11","11","1.0612350398141006","77755.70234823227","1.853307061391491","6.497249048240572","1.063287679902144","81791.11757135391","1.861303416676147","6.53933180988791","RNNG","basic","20000","0110111","10","top_down",""
"frosty-sunset-518","finished","-","kuribayashi4","","2023-06-08T02:16:57.000Z","1571","","11","11","1.0532688696239825","76102.16276454926","1.819035212986183","6.3640729103307665","1.0552927216177197","75167.5888800621","1.8167024924226811","6.348481284430043","RNNG","basic","0","1100011","10","in_order",""
"classic-donkey-517","finished","-","kuribayashi4","","2023-06-08T02:15:51.000Z","308","","11","11","1.1272015973748548","79268.42375278473","2.2442021353021775","9.77975924835856","1.1226131626565925","78796.45012283325","2.2367661995286037","9.788308031808931","RNNG","less_marked","20000","110011","10","top_down",""
"eternal-galaxy-516","finished","-","kuribayashi4","","2023-06-08T02:10:28.000Z","308","","11","11","1.1406598704501472","79796.3272781372","2.2563160718408266","9.6971789751716","1.1371002424954462","79386.19799041748","2.250283875294106","9.705175826765334","RNNG","less_marked","20000","110010","10","top_down",""
"giddy-flower-515","finished","-","kuribayashi4","","2023-06-08T02:07:21.000Z","555","","11","11","1.0919754103552268","78210.33997535706","1.860004816931259","6.1648061430084455","1.0944031037239963","82253.29898548126","1.867849346518087","6.1996555754331055","RNNG","basic","20000","0110101","10","top_down",""
"giddy-bee-514","finished","-","kuribayashi4","","2023-06-08T02:05:05.000Z","307","","11","11","1.0806257722122474","79148.8917722702","2.2414682475657943","10.662059741244144","1.0767767496306564","78654.20465278625","2.2335179488235934","10.65349793251388","RNNG","less_marked","20000","110001","10","top_down",""
"confused-fire-513","finished","-","kuribayashi4","","2023-06-08T01:59:45.000Z","306","","11","11","1.0985526974142112","79126.86023330688","2.24096471461704","10.286336238552112","1.095624136647209","78574.41416740417","2.2316979563599624","10.238666086297618","RNNG","less_marked","20000","110000","10","top_down",""
"robust-thunder-512","finished","-","kuribayashi4","","2023-06-08T01:59:27.000Z","1616","","11","11","1.049188998826268","77978.63875246048","1.8460696976634656","6.740468745360141","1.050377222172539","76897.83618402481","1.8418410322863523","6.7151503260938155","RNNG","basic","0","0100010","10","in_order",""
"skilled-snowball-511","finished","-","kuribayashi4","","2023-06-08T01:57:00.000Z","583","","11","11","1.058829906656196","78477.92776918411","1.863958250641172","6.653266008146108","1.061029592172801","82652.10150575638","1.8735161328510015","6.711503558237145","RNNG","basic","20000","0110011","10","top_down",""
"fine-disco-510","finished","-","kuribayashi4","","2023-06-08T01:54:19.000Z","310","","11","11","1.216293937393992","78915.05222320557","2.2361295895587547","8.21861513399292","1.2124157287888893","78466.57766151428","2.229240600524726","8.21380332370574","RNNG","less_marked","20000","101111","10","top_down",""
"magic-blaze-509","finished","-","kuribayashi4","","2023-06-08T01:50:06.000Z","1585","","11","11","1.0490972203545752","75979.15370178223","1.8172769056856983","6.4018101447555145","1.0506402138924107","75014.15609788895","1.814489918218449","6.387655610576087","RNNG","basic","0","1100010","10","in_order",""
"misty-night-508","finished","-","kuribayashi4","","2023-06-08T01:48:54.000Z","310","","11","11","1.2256435952520144","79336.10741996765","2.2457516474752706","8.194842456686924","1.2220360584693215","78744.85738563538","2.2355875064142583","8.148412672709277","RNNG","less_marked","20000","101110","10","top_down",""
"cool-durian-507","finished","-","kuribayashi4","","2023-06-08T01:43:29.000Z","309","","11","11","1.1720567832944069","79549.87343597412","2.250652516434949","9.078484525385669","1.1684453164768045","78968.33540725708","2.2406975948085823","9.034230439821746","RNNG","less_marked","20000","101101","10","top_down",""
"olive-butterfly-506","finished","-","kuribayashi4","","2023-06-08T01:37:59.000Z","314","","11","11","1.1907083183167135","79133.27421951294","2.2411112952175345","8.66099139437356","1.1878056761538665","78644.86307525635","2.2333047940885424","8.631774431666637","RNNG","less_marked","20000","101100","10","top_down",""
"solar-sound-505","finished","-","kuribayashi4","","2023-06-08T01:32:33.000Z","310","","11","11","1.2153652290454826","78775.86825942993","2.2329579980122136","8.195466945177891","1.2112386846623668","78221.61701011658","2.2236685380305174","8.166449878058318","RNNG","less_marked","20000","101011","10","top_down",""
"visionary-jazz-504","finished","-","kuribayashi4","","2023-06-08T01:30:57.000Z","1665","","11","11","1.0296043272367188","78869.79275041819","1.8590489493265212","7.202163343798515","1.030544350439404","77751.47515434027","1.8543712886433368","7.175483798467925","RNNG","basic","0","0100001","10","in_order",""
"rosy-pyramid-503","finished","-","kuribayashi4","","2023-06-08T01:30:17.000Z","1562","","11","11","1.0673794545862905","78426.13602352142","1.8631924063995775","6.525244047828933","1.0696220392042703","82587.42474651337","1.8725959414956777","6.580615611133735","RNNG","basic","20000","0110001","10","top_down",""
"absurd-star-502","finished","-","kuribayashi4","","2023-06-08T01:27:06.000Z","312","","11","11","1.2259830237393183","78730.82817840576","2.2319326312433816","8.032908229472591","1.222566266242969","78276.82271957397","2.2249230724064373","8.019478873014299","RNNG","less_marked","20000","101010","10","top_down",""
"genial-sun-501","finished","-","kuribayashi4","","2023-06-08T01:23:21.000Z","1578","","11","11","1.0305190665623447","78782.88489550352","1.8577791706132605","7.171370445234787","1.0310642784824764","77614.08335268497","1.8523488234956784","7.141362885966026","RNNG","basic","0","1100001","10","in_order",""
"distinctive-donkey-500","finished","-","kuribayashi4","","2023-06-08T01:21:36.000Z","314","","11","11","1.1700874636583332","79542.34273910522","2.2504796836243357","9.108982055783258","1.1670854752047113","79139.92135810852","2.2446290355403726","9.106796879191876","RNNG","less_marked","20000","101001","10","top_down",""
"astral-elevator-499","finished","-","kuribayashi4","","2023-06-08T01:20:19.000Z","566","","11","11","1.0622648550599016","77696.36050844193","1.852434614297353","6.4731727999243525","1.0641459432827736","81604.83002471924","1.858671495353416","6.497604811601236","RNNG","basic","20000","0101111","10","top_down",""
"twilight-deluge-498","finished","-","kuribayashi4","","2023-06-08T01:16:08.000Z","312","","11","11","1.1876137697846911","78793.37447929382","2.2333566656218653","8.615099507916197","1.1845605738788263","78308.43405723572","2.2256417499001055","8.589246508678164","RNNG","less_marked","20000","101000","10","top_down",""
"pretty-valley-497","finished","-","kuribayashi4","","2023-06-08T01:10:41.000Z","312","","11","11","1.215380388626834","78648.67778778076","2.2300636365516096","8.16196503568491","1.211204428104779","78186.5031414032","2.2228709532213116","8.15774611507625","RNNG","less_marked","20000","100111","10","top_down",""
"desert-field-496","finished","-","kuribayashi4","","2023-06-08T01:10:12.000Z","572","","11","11","1.0933254411514022","78768.638215065","1.8682628304707256","6.236840546655245","1.0956696186595911","82763.44815635681","1.875101381539675","6.261811608415205","RNNG","basic","20000","0101101","10","top_down",""
"classic-wildflower-495","finished","-","kuribayashi4","","2023-06-08T01:05:14.000Z","310","","11","11","1.2259149784287324","79049.42410850525","2.2391958018330085","8.116175475657167","1.222535460921217","78668.3721408844","2.2338412592971357","8.121327055377094","RNNG","less_marked","20000","100110","10","top_down",""
"dashing-music-494","finished","-","kuribayashi4","","2023-06-08T01:02:47.000Z","1635","","11","11","1.0268190487976645","79118.93743410707","1.862693923045206","7.293899443936966","1.0270655762070802","78048.10664051771","1.858745362545314","7.288089473230331","RNNG","basic","0","0100000","10","in_order",""
"twilight-sun-493","finished","-","kuribayashi4","","2023-06-08T01:00:22.000Z","559","","11","11","1.0537342001667265","77950.67038726807","1.856176386340706","6.635044542263991","1.055823996018309","81939.60148096085","1.8634039067897112","6.667884685304911","RNNG","basic","20000","0101011","10","top_down",""
"valiant-armadillo-492","finished","-","kuribayashi4","","2023-06-08T00:59:47.000Z","311","","11","11","1.1761869127806628","79765.40971755981","2.255604799453444","9.07283076002122","1.172550268810718","79165.15368461609","2.2452077494098877","9.023458807129906","RNNG","less_marked","20000","100101","10","top_down",""
"brisk-dragon-491","finished","-","kuribayashi4","","2023-06-08T00:56:39.000Z","1575","","11","11","1.0275813898084951","76402.58018553257","1.823336572421111","6.78717332184843","1.0271765023652255","75311.77397549152","1.8187841694702311","6.7815067166011005","RNNG","basic","0","1100000","10","in_order",""
"solar-paper-490","finished","-","kuribayashi4","","2023-06-08T00:54:21.000Z","310","","11","11","1.1893767356475795","79006.42769050598","2.2382142157467277","8.646567718784619","1.1865496603796188","78509.28018569946","2.2302133729917073","8.613788585131276","RNNG","less_marked","20000","100100","10","top_down",""
"wise-flower-489","finished","-","kuribayashi4","","2023-06-08T00:50:43.000Z","546","","11","11","1.0713418685170188","78776.85090970993","1.8683845809713089","6.529859854362523","1.073235739033089","82757.47171401978","1.8750162605300245","6.5584183546842905","RNNG","basic","20000","0101001","10","top_down",""
"major-river-488","finished","-","kuribayashi4","","2023-06-08T00:49:00.000Z","306","","11","11","1.2162097041188271","78901.22466278076","2.2358142988537373","8.216196061694097","1.21207842855163","78311.06838417053","2.2257016512784116","8.177782669604339","RNNG","less_marked","20000","100011","10","top_down",""
